9.4807,6.3619,6.9618,-77.9148
9.6106,6.499,6.8583,-77.905
9.7433,6.6341,6.7559,-77.8552
9.8787,6.7673,6.6568,-77.7676
10.0147,6.8026,1.7648,-77.6453
10.1493,6.7285,-3.7073,-77.4936
10.2823,6.6497,-3.9376,-77.3177
10.4116,6.4659,-9.1931,-77.2676
10.5283,5.8354,-31.5122,-78.0237
10.6452,5.8446,0.4559,-78.8829
10.7646,5.9709,6.3162,-79.7125
10.8866,6.1006,6.4882,-80.5078
11.0113,6.2356,6.7479,-81.2637
11.1386,6.3632,6.3786,-81.9742
11.2657,6.3568,-0.3202,-82.6267
11.392,6.3176,-1.9582,-83.21
11.5177,6.2805,-1.8555,-83.7216
11.6425,6.2439,-1.8277,-84.1607
11.7668,6.2078,-1.8068,-84.5273
11.8901,6.1715,-1.8172,-84.8209
12.0129,6.136,-1.7725,-85.0412
12.1348,6.1004,-1.7823,-85.188
12.2562,6.0652,-1.7583,-85.2609
12.3767,6.0302,-1.7471,-85.2596
12.4967,5.9956,-1.73,-85.1838
12.616,5.9614,-1.7114,-85.0329
12.7344,5.9276,-1.6902,-84.8067
12.8523,5.8939,-1.6844,-84.5047
12.9696,5.8608,-1.6554,-84.1263
13.0861,5.8282,-1.63,-83.6715
13.2021,5.795,-1.6603,-83.1399
13.3173,5.7632,-1.5923,-82.5313
13.4319,5.7297,-1.6699,-81.846
13.5459,5.6974,-1.6157,-81.084
13.6591,5.6638,-1.6828,-80.2466
13.7717,5.6288,-1.7505,-79.3341
13.8836,5.5937,-1.7514,-78.3484
13.9947,5.5554,-1.9166,-77.2918
14.105,5.5158,-1.9786,-76.1666
14.2144,5.4729,-2.1474,-74.9771
14.323,5.4253,-2.3787,-73.7261
14.4305,5.3754,-2.4939,-72.4187
14.5369,5.3197,-2.7882,-71.0615
14.642,5.2579,-3.0909,-69.6602
14.7459,5.1961,-3.0916,-68.2208
14.8487,5.14,-2.8008,-66.7477
14.9506,5.0934,-2.3281,-65.2434
15.0517,5.0542,-1.9609,-63.712
15.1521,5.0202,-1.7037,-62.1559
15.252,4.9942,-1.2993,-60.5779
15.3514,4.9729,-1.0624,-58.9827
15.4506,4.9551,-0.8899,-57.372
15.5494,4.9451,-0.5013,-55.7494
15.6482,4.9371,-0.399,-54.119
15.7468,4.9341,-0.1505,-52.4832
15.8456,4.9351,0.0514,-50.8451
15.9444,4.9409,0.2902,-49.2085
16.0434,4.949,0.4023,-47.5762
16.1427,4.9634,0.722,-45.9518
16.2422,4.9793,0.7941,-44.3385
16.3423,5,1.0363,-42.7376
16.4427,5.0265,1.3255,-41.153
16.5438,5.0548,1.4151,-39.5873
16.6457,5.0884,1.6777,-38.0411
16.7482,5.1282,1.9891,-36.5175
16.8516,5.1712,2.15,-35.0195
16.956,5.2185,2.3634,-33.5469
17.0615,5.2741,2.7813,-32.102
17.1681,5.3322,2.9045,-30.687
17.2761,5.3968,3.2305,-29.3011
17.3854,5.4689,3.6084,-27.9469
17.4962,5.5385,3.4792,-26.6255
17.6084,5.6089,3.5142,-25.3381
17.7219,5.6774,3.4306,-24.0884
17.8368,5.7422,3.2391,-22.8765
17.953,5.8094,3.3575,-21.7032
